timestamp,name,user_id,confidence,status,snapshot
2026-06-01T14:29:52,Captain Demming,1,33.713,granted,C:\Users\Admin\Desktop\face_access_project\data\access_snapshots\2026-06-01_14-29-52_granted_Captain_Demming.jpg
2026-06-01T14:36:35,Captain Demming,1,32.824,granted,C:\Users\Admin\Desktop\face_access_project\data\access_snapshots\2026-06-01_14-36-35_granted_Captain_Demming.jpg
2026-06-01T14:46:12,Captain Demming,1,36.138,granted,C:\Users\Admin\Desktop\face_access_project\data\access_snapshots\2026-06-01_14-46-12_granted_Captain_Demming.jpg
2026-06-01T14:53:45,Captain Demming,1,36.634,granted,C:\Users\Admin\Desktop\face_access_project\data\access_snapshots\2026-06-01_14-53-45_granted_Captain_Demming.jpg
2026-06-01T15:02:31,Captain Demming,1,32.141,granted,C:\Users\Admin\Desktop\face_access_project\data\access_snapshots\2026-06-01_15-02-31_granted_Captain_Demming.jpg
2026-06-02T13:19:44,Captain Demming,1,33.133,granted,C:\Users\Admin\Desktop\face_access_project\data\access_snapshots\2026-06-02_13-19-44_granted_Captain_Demming.jpg
